state,school,userId,school,state,Lat,Long
MD,Gilman,1,,,,
MD,Glen Burnie High School,1,,,39.1626084,-76.6246886
MD,Glenelg Country School,1,,,39.254167,-76.95834359999999
MD,Glenelg High School,1,,,39.2756491,-77.0019487
MD,Gonzaga,1,,,,
MD,Great Mills High School,1,,,38.2474355,-76.48741749999999
MD,Green Street Academy,1,,,39.287364,-76.67155319999999
MD,Harford Technical High School,1,,,39.5590519,-76.2876619
MD,James M. Bennett High School,1,,,38.3453248,-75.59098159999999
MD,John Carroll School,4,,,39.5388374,-76.3329925
MD,Kent Island High School,1,,,38.9905166,-76.3089675
MD,La Plata High School,1,,,38.5462104,-76.9503021
MD,Landon School,1,,,38.98962650000001,-77.12297819999999
MD,Liberty High School,1,,,39.4131203,-76.95283409999999
MD,Lockerman Middle School,1,,,38.8905467,-75.8275237
MD,Long Reach High School,2,,,39.205343,-76.8112909
MD,Loyola Blakefield,4,,,39.4039155,-76.6268099
MD,Loyola Middle School,1,,,39.0457549,-76.64127119999999
MD,McDonogh School,1,,,39.3956283,-76.7770846
MD,Meade High School,1,,,39.1224821,-76.7380337
MD,Mill Creek Middle School,1,,,38.3620671,-76.4441378
MD,Milton Somers Middle School,1,,,38.5238646,-76.97285719999999
MD,Mount Hebron High School,1,,,39.2988833,-76.8404371
MD,Mount Saint Joseph High School,2,,,39.2802577,-76.6875433
MD,NHMS,1,,,43.36268,-71.460573
MD,North County High School,1,,,39.1931093,-76.6373888
MD,North Harford Middle,1,,,39.6752642,-76.406213
MD,North Harford Middle School,1,,,39.6752642,-76.406213
MD,North Point High School,1,,,38.6406942,-76.97656649999999
MD,Northeast High School,1,,,39.144282,-76.52780059999999
MD,Nothern Middle School,1,,,38.68495679999999,-76.6535304
MD,Oakdale High School,3,,,39.3947777,-77.310006
MD,Old Mill High School,1,,,39.1231623,-76.62861459999999
MD,Our Lady Of Good Counsel High School,1,,,39.1409975,-77.0452182
MD,Patuxent High School,1,,,38.3546957,-76.4404359
MD,Pine grove middle school ,1,,,39.4054462,-76.52799279999999
MD,Pyle Middle School,1,,,38.9888298,-77.12981789999999
MD,Queen Anne'S County High School,1,,,39.0372745,-76.05310240000001
MD,Quince Orchard High School,4,,,39.1166524,-77.2552156
MD,Reservoir High School,1,,,39.1517279,-76.913347
MD,Richard Montgomery High School,2,,,39.0793201,-77.1466232
MD,Ridgeview Middle School,1,,,39.1273978,-77.2491644
MD,Roland Park Country School,1,,,39.3578329,-76.6361388
MD,Seneca Valley High School,2,,,39.1744841,-77.26414580000001
MD,Severn School,3,,,39.06888840000001,-76.5478887
MD,Severna Park High School,2,,,39.0774824,-76.559316
MD,Sherwood High School,2,,,39.1475871,-77.01801329999999
MD,Smithsburg High School,3,,,39.6599569,-77.57533459999999
MD,South Hagerstown High School,1,,,39.620377,-77.732213
MD,Spalding high school,1,,,39.1245335,-76.6468271
MD,St John’s Day School,1,,,39.0457549,-76.64127119999999
MD,St Marys High School,1,,,39.0457549,-76.64127119999999
MD,St Mary’s Ryken High School,1,,,38.2876791,-76.6263379
MD,St Pauls School,1,,,39.4314842,-76.67688749999999
MD,St Stephens St Agnes School,2,,,38.8178183,-77.1011477
MD,St. Andrews Episcopal School,1,,,39.046542,-77.176358
MD,St. John’s College High School,2,,,38.9623751,-77.0558143
MD,St. Mary's Ryken High School,1,,,38.2876791,-76.6263379
MD,St. Marys,1,,,38.1060259,-76.3637285
MD,St. Paul’s school,1,,,39.4314842,-76.67688749999999
MD,St. Timothy’s High School,1,,,39.4071744,-76.6902668
MD,Stevensville Middle School,1,,,38.977745,-76.3087692
MD,The Boys' Latin School of Maryland,1,,,39.372573,-76.63630739999999
MD,The Bullis School,1,,,39.0290989,-77.1982379
MD,The John Carroll School,1,,,39.5388374,-76.3329925
MD,Towson,1,,,39.4014955,-76.6019125
MD,Tuscarora High School,3,,,39.3772201,-77.4458714
MD,Urbana High School,3,,,39.325451,-77.33770779999999
MD,Walkersville High School,1,,,39.4754748,-77.3615993
MD,Walter Johnson High School,2,,,39.02570559999999,-77.12978679999999
MD,Washington International School ,1,,,38.931975,-77.0609298
MD,Western School of Technology & Env. Science,1,,,39.2694725,-76.7129234
MD,Windsor Knolls Middle School,1,,,39.3226435,-77.2769157
MD,Winston Churchill High School,2,,,39.0432825,-77.17397679999999
MD,boys Latin ,1,,,39.372573,-76.63630739999999
MD,loch raven,1,,,39.3881624,-76.5696889
MD,mardela middle and high ,1,,,38.4653231,-75.7470453
MD,nems ,1,,,,
MD,school of the incarnation,1,,,39.04686,-76.691834
MD,sudbrook middle magnet school ,1,,,39.3588704,-76.7262014
ME,Bjhs,1,,,,
ME,Kents Hill School,1,,,44.4044427,-70.0020696
ME,Leavitt Area High School,1,,,44.2670788,-70.22751199999999
ME,Nokomis Regional High School,1,,,44.8784765,-69.2946487
ME,Old Town High School,1,,,44.9351782,-68.6573504
ME,Yarmouth ,1,,,43.8006208,-70.18672269999999
MI,6th St.Edith ,1,,,42.3942519,-83.4146786
MI,Adlai Stevenson High School,1,,,42.5865393,-83.01217799999999
MI,Allen Park Middle School,1,,,42.2433698,-83.203882
MI,Anchor Bay High School,5,,,42.7116578,-82.7267289
MI,Baldwin Street Milddle School,1,,,42.9103892,-85.8792627
MI,Bark River-Harris Jr/Sr High School,1,,,45.7023805,-87.3448971
MI,Bath High School,1,,,42.8157388,-84.4398824
MI,Belding High School,1,,,43.0910763,-85.2212248
MI,Belleville High School,1,,,42.20247579999999,-83.49347220000001
MI,Birch Run High School,1,,,43.2453667,-83.795644
MI,Bloomfield Hills High School,1,,,42.5790939,-83.2861862
MI,Brother Rice High School,3,,,42.5357714,-83.2627952
MI,Buchanan High School,1,,,41.82459009999999,-86.3670238
MI,Byron Center High School,2,,,42.81104,-85.7013734
MI,Caledonia High School,1,,,42.7994928,-85.52388570000001
MI,Cardinal Mooney Catholic,2,,,42.7121825,-82.49522759999999
MI,Carman-Ainsworth High School,1,,,43.025022,-83.771621
MI,Cass Technical High School,1,,,42.3389924,-83.0598459
MI,Catholic Central High School,3,,,44.3148443,-85.60236429999999
MI,Cedar Springs High School,2,,,43.2174826,-85.5385294
MI,Chippewa Valley High School,1,,,42.6118586,-82.9376166
MI,Clarkston High School,1,,,42.7389447,-83.3931451
MI,Clintondale High School,1,,,42.5567676,-82.90859499999999
MI,Comstock Park High School,2,,,43.04471909999999,-85.6743082
MI,Coopersville High School,1,,,43.0658614,-85.9223925
MI,Cramer jr high school,1,,,43.60760579999999,-83.8363286
MI,Cranbrook,1,,,42.5672796,-83.2569161
MI,Croswell-Lexington High School,1,,,43.26717720000001,-82.6037338
MI,Dakota High School,1,,,42.6453044,-82.9096452
MI,De La Salle Collegiate High School,1,,,42.5147449,-82.9747436
MI,Detroit Catholic Central High School,1,,,42.489552,-83.53852900000001
MI,Divine Child High School,1,,,42.3187349,-83.2830826
MI,Dundee Community High School,1,,,41.9623173,-83.66218719999999
MI,East Grand Rapids middle school,1,,,42.946799,-85.6080329
MI,East Kentwood High School,1,,,42.8511928,-85.61772239999999
MI,Eisenhower High School,2,,,42.69661809999999,-83.04815409999999
MI,Father Gabriel Richard High School,2,,,42.3141056,-83.67517769999999
MI,Ferndale High School,1,,,42.4533767,-83.1485824
MI,Flushing Middle School,1,,,43.079775,-83.8352871
MI,Forest Hills Central High School,1,,,42.9431038,-85.5232108
MI,Fruitport High School,2,,,43.1293196,-86.1622486
MI,Grand Haven High School,1,,,43.0147008,-86.1955169
MI,Grandville High School,1,,,42.9320796,-85.77691639999999
MI,Grosse Pointe Academy,1,,,42.395967,-82.89263389999999
MI,Hackett Catholic Prep,1,,,42.2455643,-85.59754509999999
MI,Hamilton Middle School,2,,,44.3148443,-85.60236429999999
MI,Hartland High School,1,,,42.6495827,-83.7471767
MI,Haslett High School,1,,,42.7388479,-84.4063327
MI,Haslett Middle School,1,,,42.7429295,-84.4048811
MI,Hastings,1,,,42.6458682,-85.29084030000001
MI,Henry Ford II High School,2,,,42.6046751,-83.0113525
MI,Hillside Middle School,1,,,42.4382923,-83.4869001
MI,Hononegah High School,1,,,42.4543851,-89.0651566
MI,Hudsonville,1,,,42.870859,-85.8650358
MI,Hudsonville Eagles,1,,,42.870859,-85.8650358
MI,Hudsonville High School,6,,,42.8608883,-85.86182149999999
MI,Jeanette Junior high,1,,,42.5890696,-83.0780255
MI,Jenison,1,,,42.907248,-85.79197839999999
MI,Jenison High School,1,,,42.9141448,-85.81790389999999
MI,Jenison Middle School,3,,,42.907248,-85.79197839999999
MI,Jenison Wildcats,1,,,42.907248,-85.79197839999999
MI,L'Anse Creuse High School,1,,,42.581779,-82.8530799
MI,L'Anse Creuse High School - North,1,,,42.6390092,-82.87015799999999
MI,Lakeview High School,2,,,42.4952271,-82.903808
MI,Liberty Middle School,1,,,44.3148443,-85.60236429999999
MI,Lincoln Park High School,1,,,42.246528,-83.1896884
MI,Loy Norrix High School ,1,,,42.2433848,-85.5712337
MI,Ludington High School,1,,,43.9607698,-86.43874
MI,Ludington orioles,1,,,43.9552825,-86.4525831
MI,Luke M Powers Catholic High School,1,,,43.0053322,-83.7033544
MI,L’Anse Creuse Middle School Central,1,,,42.5772576,-82.8541604
MI,Meads Mill Middle School,1,,,42.4084639,-83.4646176
MI,Mendon ,1,,,42.0064378,-85.44998869999999
MI,Monroe High School,1,,,41.9181458,-83.4373104
MI,Monroe Middle School ,1,,,41.9108749,-83.39938579999999
MI,Montabella Junior/Senior High School,1,,,43.41598219999999,-85.0649071
MI,Mt. Pleasant Senior High School,1,,,43.59780749999999,-84.7675139
MI,Muir Middle School,1,,,42.5966304,-83.5970803
MI,Muskegon Oakridge ,1,,,43.249962,-86.122802
MI,North Branch High School,1,,,43.2247366,-83.18509100000001
MI,North Muskegon,1,,,43.2561251,-86.26756000000002
MI,North Point Christian,1,,,42.9857756,-85.59432749999999
MI,Northview,1,,,43.04558249999999,-85.6005862
MI,Northview High School,1,,,43.0442167,-85.62116800000001
MI,Notre Dame Preparatory School & Marist Academy,2,,,39.41487600000001,-76.57865699999999
MI,Nouvel Catholic Central High School,1,,,43.4456216,-84.0317889
MI,Novi High School,1,,,42.463106,-83.492317
MI,Oscar A. Carlson High School,1,,,42.0856533,-83.2116939
MI,Oxford High School,1,,,42.8382083,-83.26127029999999
MI,Pennfield Senior High School,2,,,42.3711967,-85.1366119
MI,Pierce Middle School,1,,,42.38224,-82.93642899999999
MI,Plymouth High School,1,,,42.3467633,-83.4983342
MI,Port Huron High School,1,,,42.971808,-82.451397
MI,Portage Northern High School,1,,,42.2343262,-85.60103269999999
MI,Reeths-Puffer High School,1,,,43.280266,-86.21572499999999
MI,Regina High School,3,,,42.5283537,-82.9849314
MI,Richmond High School,1,,,42.8082042,-82.7602404
MI,Riverview Community High School,2,,,42.1764293,-83.17738059999999
MI,Rochester High School,4,,,42.6800509,-83.1559322
MI,Rockford High School,1,,,43.0915458,-85.56608109999999
MI,Romeo High School,1,,,42.7543893,-83.0120891
MI,Roosevelt High School,1,,,44.3148443,-85.60236429999999
MI,Royal Oak High School,2,,,42.522993,-83.1631285
MI,Saint Michael School,1,,,44.3148443,-85.60236429999999
MI,Salem High School,1,,,42.3498382,-83.49583430000001
MI,Saline High School,5,,,42.1885843,-83.7494337
MI,Saline Middle school,1,,,42.1803363,-83.7763255
MI,Schoolcraft Schools,1,,,42.1347985,-85.6640365
MI,Shepherd Middle School,1,,,43.5212022,-84.68840019999999
MI,Smith Middle School,1,,,42.6035388,-83.14600469999999
MI,Smith Middle School/ 4.0 GPA,1,,,,
MI,South Lyon High School,1,,,42.47327,-83.6505087
MI,St Francias Middle School,1,,,44.3148443,-85.60236429999999
MI,St Mary Catholic Central High School,2,,,41.9195909,-83.39793449999999
MI,St Michaels Middle School,1,,,44.3148443,-85.60236429999999
MI,St. Johns High School,1,,,42.9913509,-84.56629099999999
MI,St. Joseph High School,1,,,42.08949680000001,-86.4916669
MI,St. Philip Catholic Central High School,1,,,42.3210078,-85.17849629999999
MI,Standish sterling ,1,,,44.0557691,-84.05902900000001
MI,Stoney Creek High School,1,,,42.6999434,-83.12183979999999
MI,Swan Valley High School,1,,,43.4106262,-84.0781804
MI,TC West Middle School,1,,,44.7426992,-85.6522067
MI,Thurston High School,1,,,42.3833317,-83.3027793
MI,Troy High School,1,,,42.5872157,-83.1788205
MI,University Liggett School,2,,,42.424341,-82.90084499999999
MI,VanHoosen ,1,,,42.6984948,-83.1980945
MI,Walled Lake Northern High School,1,,,42.6096825,-83.49863649999999
MI,Walled Lake Western High School,1,,,42.5302494,-83.5159738
MI,Walnut Creek Middle School,1,,,42.5541569,-83.43185919999999
MI,Watervliet Senior High School,1,,,44.3148443,-85.60236429999999
MI,Webberville Middle School,1,,,42.6669787,-84.17413049999999
MI,West Bloomfield High School,3,,,42.5661552,-83.3597731
MI,Wylie E. Groves High School,1,,,42.5173911,-83.2440767
MI,Zeeland Cityside Middle School,1,,,42.8120843,-86.0109045
MI,Zeeland East High School,1,,,42.8286547,-86.0216619
MI,bemis jr high,1,,,42.6090625,-83.0030349
MI,coopersville,1,,,43.0639112,-85.9347667
MI,d3,1,,,,
MI,discovery ,1,,,41.38811,-75.6537251
MI,hudsonville ,1,,,42.870859,-85.8650358
MI,mattawan middle school ,1,,,42.2133482,-85.7962663
MI,our lady of victory,1,,,,
MI,rockford,1,,,43.1200272,-85.5600316
MI,schoolcraft ,2,,,42.11421070000001,-85.63777759999999
MI,three rivers middle school,1,,,41.9525972,-85.61769559999999
MI,tri unity christian ,1,,,42.8676198,-85.76427129999999
MN,"Albany,MN",1,,,45.6299647,-94.57000479999999
MN,Anoka High School,1,,,45.2134808,-93.3288325
MN,Apple Valley Middle School,1,,,44.72692,-93.23973840000001
MN,Apple Valley Senior High School,3,,,44.7319094,-93.21772000000001
MN,Belle Plaine Senior High School,1,,,44.6230409,-93.76840419999999
MN,Breakaway AAA,1,,,46.729553,-94.6858998
MN,Cannon Falls Alc High School,2,,,44.5069113,-92.905484
MN,Central High School,1,,,44.9492519,-93.1477342
MN,Century High School,1,,,44.0500221,-92.42504029999999
MN,Champlin Park High School,4,,,45.1501013,-93.35474909999999
MN,Chanhassen High School,1,,,44.8452112,-93.5743954
MN,Coon Rapids High School,1,,,45.1819692,-93.32636430000001
MN,Dilworth-Glyndon-Felton Senior High School,1,,,46.9858777,-96.5887048
MN,Discovery Middle School,1,,,45.8970235,-95.3534284
MN,Eastview Senior High School,2,,,44.74452609999999,-93.19190789999999
MN,Farmington High School,2,,,44.6505734,-93.2046926
MN,Hastings High School,1,,,44.74437349999999,-92.89005379999999
MN,Henry Sibley High School,2,,,44.886961,-93.107805
MN,Holy Family Catholic High School,1,,,44.8584745,-93.64389249999999
MN,Hopkins High School,1,,,44.9569753,-93.4134583
MN,La Crescent Senior High School,1,,,43.82646949999999,-91.30355139999999
MN,Lake City Middle School,1,,,44.4492982,-92.2666914
MN,Lakeville North High School,2,,,44.6649475,-93.2566452
MN,Lakeville South High School,1,,,44.6432242,-93.2712631
MN,Legacy Christian Academy,1,,,45.22064750000001,-93.3429144
MN,Maple Lake,1,,,45.2299207,-94.0038756
MN,Middle School East,1,,,,
MN,Minnetonka Senior High School,1,,,44.9211836,-93.4687489
MN,Mound-Westonka High School,1,,,44.9549134,-93.6718769
MN,Mounds View Senior High School,2,,,45.0345899,-93.1739735
MN,New Prague Senior High School,3,,,44.5432966,-93.5760652
MN,New Ulm Area Catholic Schools,1,,,44.3168112,-94.4679996
MN,OGMS,1,,,46.729553,-94.6858998
MN,Orono Senior High School,2,,,44.994466,-93.5954448
MN,Owatonna Middle School,1,,,44.1003818,-93.21453629999999
MN,Park Center Ib World School,1,,,45.0886519,-93.3436649
MN,Prescott Ar,1,,,33.8024897,-93.3809833
MN,Prior Lake High School,1,,,44.7285078,-93.3783148
MN,Red Wing Senior High School,1,,,44.5660691,-92.5369563
MN,Rogers High School,2,,,45.2119258,-93.544618
MN,Rosemount Middle School,1,,,44.7424888,-93.1292898
MN,Rosemount Senior High School,2,,,44.7394103,-93.12577230000001
MN,Roseville Area Senior High School,1,,,45.0120302,-93.1520618
MN,STMA Middle School East,1,,,45.2224336,-93.62208919999999
MN,Saint Thomas Academy,1,,,44.8673947,-93.13754519999999
MN,Shakopee High School,1,,,44.7702922,-93.5271772
MN,Shakopee Senior High School,2,,,44.7702922,-93.5271772
MN,Shakopee West Middle School,1,,,44.7873182,-93.5228965
MN,Simley Senior High School,1,,,44.83325079999999,-93.04704029999999
MN,St. Michael-Albertville Senior High School,1,,,45.2312337,-93.6687657
MN,Tech High School,1,,,45.5144775,-94.2103733
MN,The Blake School,1,,,44.969673,-93.293914
MN,Totino-Grace High School,1,,,45.074048,-93.233889
MN,Twin Oaks Middle School,1,,,44.7191485,-93.4056797
MN,Watertown Mayer High School,1,,,44.9713066,-93.85752079999999
MN,Wayzata High School,2,,,45.0449343,-93.5109579
MN,West Lutheran High School,1,,,45.01760760000001,-93.4628177
MN,White Bear Lake,1,,,45.0853814,-93.0081479
MN,White Bear North Campus Senior,1,,,45.093689,-93.011949
MN,Willmar Middle School,1,,,45.1118595,-95.0396779
MN,Willmar Senior High School,1,,,45.1524348,-95.0048631
MN,Woodbury Senior High School,1,,,44.9238552,-92.9593797
MN,maple lake elementary,1,,,45.2299207,-94.0038756
MO,6th Grade Savannah Middle school,1,,,39.9314837,-94.8498281
MO,Antioch Middle School,1,,,39.2113201,-94.5544642
MO,Antonia Middle School,1,,,38.3543111,-90.44340129999999
MO,Archie High School,1,,,38.4836394,-94.3559071
MO,Bcs,1,,,,
MO,Bell City Schools,1,,,37.0184429,-89.83177289999999
MO,Blair Oaks High School,1,,,38.4932649,-92.1749632
MO,Blue Springs High School,1,,,39.0266778,-94.2881512
MO,Blue Springs South High School,2,,,39.0039093,-94.25265929999999
MO,Buffalo High School,1,,,37.642223,-93.0963141
MO,CBMS,1,,,,
MO,Carthage Junior High School,1,,,37.1623812,-94.3020827
MO,Centralia Intermediate ,1,,,39.2036477,-92.1450272
MO,Chaminade Middle School,3,,,34.2074492,-118.6356413
MO,Cherokee Middle School,1,,,37.1172821,-93.2911084
MO,Christian Brothers College High School,3,,,38.6397652,-90.4589378
MO,Cor Jesu Academy,1,,,38.546841,-90.34423199999999
MO,Crestview Middle School,1,,,38.6059051,-90.5926358
MO,Crystal City High School,1,,,38.23111,-90.3778676
MO,De Smet Jesuit High School,2,,,38.6606562,-90.4461096
MO,Delta Woods Middle School,1,,,38.9919536,-94.35530159999999
MO,Dubray Middle ,1,,,38.7813853,-90.6210827
MO,Duchesne High School,1,,,38.7976634,-90.4997243
MO,E1,1,,,,
MO,Eldon Mustangs,1,,,38.34836360000001,-92.58157589999999
MO,Eureka High School,3,,,38.515442,-90.6279782
MO,Fort Osage High School,1,,,39.1379653,-94.2915522
MO,Fort Zumwalt East High School,1,,,38.7882103,-90.58480270000001
MO,Fort Zumwalt North High School,2,,,38.8194574,-90.6685588
MO,Francis Howell ,1,,,38.6716574,-90.73427339999999
MO,Francis Howell Central ,1,,,38.7474642,-90.6452532
MO,Francis Howell High School,2,,,38.7016975,-90.7161096
MO,Francis Howell Middle School,1,,,38.7200699,-90.67679079999999
MO,Francis Howell North,1,,,38.7618243,-90.5596178
MO,Francis Howell North High School,1,,,38.7618243,-90.5596178
MO,Francis Howell middle,1,,,37.9642529,-91.8318334
MO,Hazelwood West High School,1,,,38.7860457,-90.3819781
MO,Hixson Middle School,1,,,38.5796521,-90.3577724
MO,Holt High School,2,,,38.8158645,-90.8669128
MO,Holt Junior High School,1,,,42.63489149999999,-84.52223210000001
MO,Jackson High School,1,,,37.3797492,-89.6713104
MO,Jackson Senior High School,2,,,37.3797492,-89.6713104
MO,Jefferson High School,1,,,37.9642529,-91.8318334
MO,John Burroughs School,1,,,38.6437479,-90.36862070000001
MO,Joplin South Middle School,1,,,37.032032,-94.50464629999999
MO,Kirkwood Senior High School,1,,,38.5833862,-90.406785
MO,Lafayette High School,1,,,38.5952241,-90.63756959999999
MO,Lasalle springs middle school,1,,,38.5519062,-90.63862329999999
MO,Lebanon Middle School,1,,,37.641867,-92.661727
MO,Lee's Summit North High School,1,,,38.9108408,-94.3821724
MO,Lee's Summit Senior High School,1,,,38.9108408,-94.3821724
MO,Lee's Summit West High School,1,,,38.8732016,-94.39962849999999
MO,Lesterville High School,1,,,37.4542989,-90.8482916
MO,Liberty High School,1,,,39.24086519999999,-94.44903099999999
MO,Liberty North High School,2,,,39.2839202,-94.43240349999999
MO,Lindbergh High School,2,,,38.5308729,-90.3746613
MO,Marquette Senior High School,1,,,46.5562716,-87.414425
MO,Micds,4,,,38.6581891,-90.3961001
MO,Moreland Ridge Middle School,1,,,38.9850107,-94.277558
MO,Mt Vernon High School,1,,,37.1138981,-93.823786
MO,Nevada High School,1,,,37.8437655,-94.3664695
MO,New Mark Middle School,1,,,39.2846805,-94.5725431
MO,Nipher Middle School,1,,,38.5718924,-90.40567689999999
MO,Nixa High School,1,,,37.0326453,-93.3254687
MO,North Point High School,1,,,38.825488,-90.9015038
MO,Northwest High School,1,,,38.3715642,-90.6275843
MO,Norwood High School,1,,,37.9642529,-91.8318334
MO,Notre dame high school,1,,,37.9642529,-91.8318334
MO,Oak Grove High School,2,,,39.0024263,-94.1210444
MO,Oakland middle school,1,,,38.9846954,-92.30480949999999
MO,Oakville Senior High School,2,,,38.4700532,-90.3045604
MO,Odessa High School,1,,,38.9882023,-93.9572547
MO,Orchard Farm Senior High School,1,,,38.8794625,-90.4476442
MO,Otterville High School,1,,,38.7045898,-93.0036315
MO,Ozark High School,3,,,37.0320871,-93.2187847
MO,Park Hill High School,1,,,39.2462772,-94.66955929999999
MO,Parkway Northeast middle ,1,,,38.6581483,-90.45075419999999
MO,Parkway West High School,2,,,38.6230905,-90.5342016
MO,Pembroke Hill,1,,,39.0348862,-94.60683879999999
MO,Platte County High School,1,,,39.3589236,-94.7712272
MO,Pleasant Hill High School,1,,,38.7865076,-94.25355119999999
MO,Poplar Bluff High School,4,,,36.7921558,-90.4513501
MO,Raymore-Peculiar Senior High School,2,,,38.71917639999999,-94.4585625
MO,Raytown Senior High School,1,,,39.013211,-94.4602714
MO,Republic High School,3,,,37.1354089,-93.4137568
MO,Robert H. Sperreng Middle School,1,,,38.5175812,-90.3673788
MO,Rockhurst High School,1,,,38.9602018,-94.6069495
MO,Rockwood South Middle,1,,,38.51156539999999,-90.4963168
MO,SCJH,1,,,,
MO,Saint Paul Catholic School,1,,,,
MO,Savannah middle school,1,,,39.9314837,-94.8498281
MO,Seckman Senior High School,2,,,38.3982894,-90.4271603
MO,Smithville High School,1,,,39.3750923,-94.5763984
MO,South Valley Middle School,1,,,39.2244552,-94.4629837
MO,Southern Boone,1,,,38.778663,-92.2614261
MO,St Charles high school,1,,,38.790522,-90.488843
MO,St Dominic High School,2,,,38.8068103,-90.7226554
MO,St John Vianney High School,1,,,38.5610421,-90.4106651
MO,Staley High School,1,,,39.2883141,-94.54385239999999
MO,Summit Lakes Middle School,1,,,38.8564184,-94.3872167
MO,The Pembroke Hill School,1,,,39.0348862,-94.60683879999999
MO,Timberland High School,2,,,38.7733143,-90.8456435
MO,Troy Buchanan High School,1,,,38.9761564,-90.9603298
MO,Van Buren High School,3,,,37.0001052,-91.0127974
MO,Washington High School,1,,,38.5479344,-91.0093225
MO,West Plains High School,1,,,36.7341193,-91.8446754
MO,West Plains Senior High School,1,,,36.7281154,-91.8523711
MO,Westminster Christian Academy,3,,,38.6370857,-90.5034903
MO,Windsor,1,,,38.5322401,-93.5221545
MO,Windsor High School,1,,,38.3633839,-90.3683626
MO,st clair ,1,,,38.3475584,-90.9834027
MO,west plains middle school ,1,,,36.7341193,-91.8446754
MS,BMS,1,,,,
MS,Bay Springs High School,1,,,31.9776141,-89.27789849999999
MS,Bayou Academy,1,,,33.7613149,-90.764044
MS,Beat Four Jr High,2,,,,
MS,Brandon ,1,,,32.2788733,-90.001384
MS,Brandon High School,1,,,32.2429587,-89.9752412
MS,Brandon High School ,1,,,32.2429587,-89.9752412
MS,Byram Middle School,1,,,32.1909242,-90.31220379999999
MS,Callaway High School,1,,,32.3848112,-90.1717685
MS,Canton Academy,1,,,32.5998342,-90.01428229999999
MS,Desoto Central High School,1,,,34.9403173,-89.9388707
MS,Diberville High School,1,,,30.4418775,-88.89301560000001
MS,East Rankin Academy,1,,,32.3089036,-89.80214409999999
MS,Ethel Attendance Center,1,,,33.1224257,-89.4686051
MS,Germantown High School,3,,,32.5351095,-90.10447119999999
MS,Germantown middle ,1,,,32.5386953,-90.10365929999999
MS,Greene County High School,1,,,31.1416401,-88.6009083
MS,Grenada High School,1,,,33.7621999,-89.80550760000001
MS,Hartfield Acadamy,1,,,32.3481521,-90.0487136
MS,Hartfield Academy,1,,,32.3481521,-90.0487136
MS,Heritage Academy,1,,,33.5240713,-88.422027
MS,Hernando High School,2,,,34.8299883,-89.9749295
MS,Hernando Middle School,1,,,34.8327089,-89.9776565
MS,Horn Lake High School,1,,,34.9355636,-90.0482227
MS,JA ,1,,,32.2987573,-90.1848103
MS,Jackson Academy,3,,,32.362276,-90.139909
MS,Jackson Academy ,2,,,32.362276,-90.139909
MS,Jackson Prep,1,,,32.3326704,-90.109147
MS,Jackson academy,1,,,32.362276,-90.139909
MS,Jackson academy ,1,,,32.362276,-90.139909
MS,Lafayette High School,3,,,34.3505702,-89.4982101
MS,Lafayette Middle School,1,,,34.3491782,-89.4975463
MS,Lake Cormorant High School,1,,,34.9001694,-90.1711548
MS,Lewisburg High School,5,,,34.8737206,-89.86831339999999
MS,Lewisburg middle,1,,,,
MS,Lewisburg middle school,1,,,,
MS,Loyd Star School,2,,,31.6288921,-90.5550358
MS,MRA,1,,,,
MS,Madison Central High School,4,,,32.4682003,-90.1564667
MS,Madison Ridgeland Academy,3,,,32.448796,-90.10782760000001
MS,Magnolia Heights School ,1,,,34.604102,-89.971846
MS,McLaurin High School,1,,,32.1429147,-90.0239117
MS,Meridian High School,1,,,32.389524,-88.70222799999999
MS,NWR,1,,,,
MS,NWR ,1,,,,
MS,North Delta School,1,,,34.3019122,-90.00077399999999
MS,North East Jones,1,,,31.6969146,-89.0489056
MS,Northeast Jones,1,,,31.6969146,-89.0489056
MS,Northeast Jones High School,1,,,31.6955134,-89.0516674
MS,Northpoint Christian School,1,,,34.9678688,-89.9329143
MS,Northshore Elementary,1,,,32.3950747,-89.9690949
MS,Northwest Rankin High School,1,,,32.359874,-89.9930169
MS,Northwest Rankin Middle School,4,,,32.358621,-90.0001016
MS,Oak Grove High School,4,,,31.305989,-89.40444939999999
MS,Ocean Springs Middle School,1,,,30.3970252,-88.75617419999999
MS,Oxford High School,1,,,34.368121,-89.5069456
MS,Paul Kinder,1,,,39.0422012,-94.3120527
MS,Pearl High School,1,,,32.2704073,-90.0934734
MS,Pisgah High School,1,,,32.4847558,-89.8693002
MS,Pisgah Middle School,2,,,34.7409267,-88.6319977
MS,Presbyterian middle school ,1,,,,
MS,Purvis,1,,,31.1432351,-89.40978659999999
MS,Purvis High School,2,,,31.13879769999999,-89.40698239999999
MS,Regents School of Oxford,2,,,34.421946,-89.568
MS,Robert Lewis Magnet Middle School,1,,,31.5703562,-91.37048829999999
MS,Sebastopol Attendance Center,1,,,32.5705406,-89.3389997
MS,Shaw High School,1,,,41.5367159,-81.57410139999999
MS,Smithville High School,1,,,34.0741304,-88.3868368
MS,St Andrew'S Episcopal School,1,,,32.4348784,-90.1528701
MS,St. Andrew’s Episcopal School,1,,,32.4348784,-90.1528701
MS,Tupelo,1,,,34.2576066,-88.7033859
MS,Tupelo Christian Preparatory School,1,,,34.3093977,-88.7956426
MS,Tupelo High School,1,,,34.2317118,-88.76444479999999
